station_start,station_end,distance_meters
chicago109,chicago282,1250
chicago109,chicago283,1839
chicago109,chicago284,2532
chicago109,chicago285,3895
chicago109,chicago286,1676
chicago109,chicago287,1907
chicago109,chicago288,5485
chicago109,chicago289,5494
chicago109,chicago29,3601
chicago109,chicago290,8378
chicago109,chicago291,4902
chicago109,chicago292,10021
chicago109,chicago293,15457
chicago109,chicago294,16751
chicago109,chicago295,16339
chicago109,chicago296,8917
chicago109,chicago297,11486
chicago109,chicago298,10331
chicago109,chicago299,9497
chicago109,chicago30,3931
chicago109,chicago300,8579
chicago109,chicago301,5272
chicago109,chicago302,6401
chicago109,chicago303,9475
chicago109,chicago304,10096
chicago109,chicago305,6035
chicago109,chicago306,14301
chicago109,chicago307,6007
chicago109,chicago308,8952
chicago109,chicago309,6416
chicago109,chicago31,3658
chicago109,chicago310,6260
chicago109,chicago311,11500
chicago109,chicago312,13993
chicago109,chicago313,7275
chicago109,chicago314,10890
chicago109,chicago315,5590
chicago109,chicago316,11081
chicago109,chicago317,2353
chicago109,chicago318,9697
chicago109,chicago319,7272
chicago109,chicago32,627
chicago109,chicago320,1207
chicago109,chicago321,2517
chicago109,chicago322,13728
chicago109,chicago323,15558
chicago109,chicago324,7871
chicago109,chicago325,11711
chicago109,chicago326,11003
chicago109,chicago327,5643
chicago109,chicago328,15929
chicago109,chicago329,8343
chicago109,chicago33,2630
chicago109,chicago330,9078
chicago109,chicago331,4012
chicago109,chicago332,6751
chicago109,chicago333,4483
chicago109,chicago334,11702
chicago109,chicago335,7328
chicago109,chicago336,12817
chicago109,chicago337,4029
chicago109,chicago338,4302
chicago109,chicago339,4286
chicago109,chicago34,7360
chicago109,chicago340,7639
chicago109,chicago341,4747
chicago109,chicago342,2805
chicago109,chicago343,6633
chicago109,chicago344,11933
chicago109,chicago345,14079
chicago109,chicago346,2218
chicago109,chicago347,10463
chicago109,chicago348,5614
chicago109,chicago349,6280
chicago109,chicago35,4832
chicago109,chicago350,3891
chicago109,chicago351,11234
chicago109,chicago36,2050
chicago109,chicago37,2239
chicago109,chicago42,4291
chicago109,chicago43,3261
chicago109,chicago44,2999
chicago109,chicago45,2714
chicago109,chicago46,4129
chicago109,chicago47,3454
chicago109,chicago48,3162
chicago109,chicago49,2412
chicago109,chicago5,2152
chicago109,chicago50,2185
chicago109,chicago51,2963
chicago109,chicago52,3348
chicago109,chicago53,3482
chicago109,chicago54,2740
chicago109,chicago55,1272
chicago109,chicago56,2109
chicago109,chicago57,1452
chicago109,chicago58,6133
chicago109,chicago59,2740
chicago109,chicago60,4300
chicago109,chicago61,4683
chicago109,chicago62,5006
chicago109,chicago66,2177
chicago109,chicago67,6056
chicago109,chicago68,1065
chicago109,chicago69,5445
chicago109,chicago71,1447
chicago109,chicago72,3412
chicago109,chicago73,1232
chicago109,chicago74,3025
chicago109,chicago75,1178
chicago109,chicago76,3377
chicago109,chicago77,1483
chicago109,chicago80,1202
chicago109,chicago81,2822
chicago109,chicago84,2015
chicago109,chicago85,5091
chicago109,chicago86,3226
chicago109,chicago87,6227
chicago109,chicago88,1637
chicago109,chicago90,2789
chicago109,chicago91,1687
chicago109,chicago92,2620
chicago109,chicago93,4768
chicago109,chicago94,6371
chicago109,chicago97,4491
chicago109,chicago98,2321
chicago109,chicago99,9233
chicago110,chicago100,1479
chicago110,chicago106,465
chicago110,chicago108,4148
chicago110,chicago109,4011
chicago110,chicago110,0
chicago110,chicago111,980
chicago110,chicago112,3042
chicago110,chicago113,4457
chicago110,chicago114,6632
chicago110,chicago115,5795
chicago110,chicago116,6487
chicago110,chicago117,5991
chicago110,chicago118,2715
chicago110,chicago119,4226
chicago110,chicago120,7450
chicago110,chicago121,13745
chicago110,chicago122,5350
chicago110,chicago123,7608
chicago110,chicago124,8128
chicago110,chicago126,2268
chicago110,chicago127,4448
chicago110,chicago128,4383
chicago110,chicago129,6800
chicago110,chicago13,5646
chicago110,chicago130,5148
chicago110,chicago131,6626
chicago110,chicago132,8382
chicago110,chicago134,3646
chicago110,chicago135,6125
chicago110,chicago136,5672
chicago110,chicago137,5532
chicago110,chicago138,2167
chicago110,chicago14,6013
chicago110,chicago140,723
chicago110,chicago141,2757
chicago110,chicago143,3537
chicago110,chicago144,4002
chicago110,chicago146,4621
chicago110,chicago147,7928
chicago110,chicago148,10024
chicago110,chicago149,9371
chicago110,chicago15,6481
chicago110,chicago150,8291
chicago110,chicago152,5561
chicago110,chicago153,6125
chicago110,chicago154,6470
chicago110,chicago156,5346
chicago110,chicago157,6045
chicago110,chicago158,5899
chicago110,chicago159,6436
chicago110,chicago16,5285
chicago110,chicago160,6812
chicago110,chicago162,6977
chicago110,chicago163,6360
chicago110,chicago164,1877
chicago110,chicago165,6963
chicago110,chicago166,6094
chicago110,chicago167,8773
chicago110,chicago168,5603
chicago110,chicago169,3442
chicago110,chicago17,4798
chicago110,chicago170,7985
chicago110,chicago171,6577
chicago110,chicago173,876
chicago110,chicago174,2387
chicago110,chicago175,2986
chicago110,chicago176,1290
chicago110,chicago177,4259
chicago110,chicago178,7453
chicago110,chicago179,10742
chicago110,chicago181,831
chicago110,chicago183,4543
chicago110,chicago184,10518
chicago110,chicago185,6944
chicago110,chicago186,4025
chicago110,chicago188,5372
chicago110,chicago19,5513
chicago110,chicago190,6141
chicago110,chicago191,2776
chicago110,chicago192,2865
chicago110,chicago193,8619
chicago110,chicago194,930
chicago110,chicago195,1878
chicago110,chicago196,1021
chicago110,chicago197,1753
chicago110,chicago198,3044
chicago110,chicago199,437
chicago110,chicago20,3628
chicago110,chicago200,12222
chicago110,chicago201,11129
chicago110,chicago202,5735
chicago110,chicago203,9013
chicago110,chicago204,14000
chicago110,chicago205,7486
chicago110,chicago206,8897
chicago110,chicago207,9375
chicago110,chicago208,7459
chicago110,chicago209,8338
chicago110,chicago21,4432
chicago110,chicago210,4388
chicago110,chicago211,521
chicago110,chicago212,731
chicago110,chicago213,6005
chicago110,chicago214,5130
chicago110,chicago215,5104
chicago110,chicago216,6725
chicago110,chicago217,3153
chicago110,chicago218,7503
chicago110,chicago219,5805
chicago110,chicago22,5057
chicago110,chicago220,4931
chicago110,chicago222,7168
chicago110,chicago223,4418
chicago110,chicago224,3582
chicago110,chicago225,4272
chicago110,chicago226,6329
chicago110,chicago227,7458
chicago110,chicago228,7483
chicago110,chicago229,6943
chicago110,chicago23,2008
chicago110,chicago230,7182
chicago110,chicago231,9443
chicago110,chicago232,7265
chicago110,chicago233,3321
chicago110,chicago234,8517
chicago110,chicago236,2379
chicago110,chicago237,9310
chicago110,chicago238,9284
chicago110,chicago239,10150
chicago110,chicago24,992
chicago110,chicago240,7462
chicago110,chicago241,4460
chicago110,chicago242,9919
chicago110,chicago243,9521
chicago110,chicago244,9220
chicago110,chicago245,8890
chicago110,chicago246,8598
chicago110,chicago247,13932
chicago110,chicago248,15294
chicago110,chicago249,9330
chicago110,chicago25,857
chicago110,chicago250,6918
chicago110,chicago251,9713
chicago110,chicago252,12904
chicago110,chicago253,10524
chicago110,chicago254,8142
chicago110,chicago255,5262
chicago110,chicago256,8498
chicago110,chicago257,7843
chicago110,chicago258,7133
chicago110,chicago259,7528
chicago110,chicago26,1285
chicago110,chicago260,8772
chicago110,chicago261,5990
chicago110,chicago262,11128
chicago110,chicago263,8834
chicago110,chicago264,1691
chicago110,chicago265,10792
chicago110,chicago267,12350
chicago110,chicago268,2525
chicago110,chicago27,2903
chicago110,chicago271,11446
chicago110,chicago272,9336
chicago110,chicago273,6522
chicago110,chicago274,6085
chicago110,chicago275,6441
chicago110,chicago276,7391
chicago110,chicago277,4009
chicago110,chicago278,10617
chicago110,chicago279,10793
chicago110,chicago28,3544
chicago110,chicago280,10320
chicago110,chicago281,9869
chicago110,chicago282,4924
chicago110,chicago283,2215
chicago110,chicago284,2188
chicago110,chicago285,4714
chicago110,chicago286,2327
chicago110,chicago287,2098
chicago110,chicago288,3749
chicago110,chicago289,2563
chicago110,chicago29,3412
chicago110,chicago290,8683
chicago110,chicago291,1971
chicago110,chicago292,8116
chicago110,chicago293,10116
chicago110,chicago294,11410
chicago110,chicago295,10998
chicago110,chicago296,6672
chicago110,chicago297,8960
chicago110,chicago298,8766
chicago110,chicago299,6335
chicago110,chicago30,3743
chicago110,chicago300,5418
chicago110,chicago301,1846
chicago110,chicago302,4986
chicago110,chicago303,7230
chicago110,chicago304,6935
chicago110,chicago305,5847
chicago110,chicago306,8960
chicago110,chicago307,4801
chicago110,chicago308,7844
chicago110,chicago309,6721
chicago110,chicago31,976
chicago110,chicago310,6564
chicago110,chicago311,9935
chicago110,chicago312,8652
chicago110,chicago313,4113
chicago110,chicago314,8840
chicago110,chicago315,5895
chicago110,chicago316,9516
chicago110,chicago317,6345
chicago110,chicago318,7945
chicago110,chicago319,6180
chicago110,chicago32,4600
chicago110,chicago320,5271
chicago110,chicago321,2643
chicago110,chicago322,14430
chicago110,chicago323,10217
chicago110,chicago324,4710
chicago110,chicago325,11749
chicago110,chicago326,9149
chicago110,chicago327,4551
chicago110,chicago328,16631
chicago110,chicago329,5499
chicago110,chicago33,2184
chicago110,chicago330,7485
chicago110,chicago331,3508
chicago110,chicago332,5629
chicago110,chicago333,4734
chicago110,chicago334,6361
chicago110,chicago335,9768
chicago110,chicago336,13519
chicago110,chicago337,553
chicago110,chicago338,6133
chicago110,chicago339,9978
chicago110,chicago34,4199
chicago110,chicago340,4477
chicago110,chicago341,5392
chicago110,chicago342,6798
chicago110,chicago343,5794
chicago110,chicago344,11957
chicago110,chicago345,14781
chicago110,chicago346,4012
chicago110,chicago347,8368
chicago110,chicago348,9209
chicago110,chicago349,4975
chicago110,chicago35,1707
chicago110,chicago350,3599
chicago110,chicago351,15382
chicago110,chicago36,2666
chicago110,chicago37,1835
chicago110,chicago42,7198
chicago110,chicago43,1499
chicago110,chicago44,1079
chicago110,chicago45,2370
chicago110,chicago46,1198
chicago110,chicago47,603
chicago110,chicago48,1692
chicago110,chicago49,1588
chicago110,chicago5,2544
chicago110,chicago50,2306
chicago110,chicago51,1437
chicago110,chicago52,1271
chicago110,chicago53,729
chicago110,chicago54,2465
chicago110,chicago55,4771
chicago110,chicago56,1971
chicago110,chicago57,4156
chicago110,chicago58,5192
chicago110,chicago59,3442
chicago110,chicago60,3208
chicago110,chicago61,4988
chicago110,chicago62,6942
chicago110,chicago66,2047
chicago110,chicago67,4964
chicago110,chicago68,3179
chicago110,chicago69,5750
chicago110,chicago71,2979
chicago110,chicago72,4113
chicago110,chicago73,3015
chicago110,chicago74,1353
chicago110,chicago75,3006
chicago110,chicago76,2905
chicago110,chicago77,2535
chicago110,chicago80,3703
chicago110,chicago81,1296
chicago110,chicago84,2596
chicago110,chicago85,1166
chicago110,chicago86,3037
chicago110,chicago87,5135
chicago110,chicago88,3426
chicago110,chicago90,1885
chicago110,chicago91,2320
chicago110,chicago92,2619
chicago110,chicago93,3676
chicago110,chicago94,3259
chicago110,chicago97,5167
chicago110,chicago98,1708
chicago110,chicago99,5020
chicago111,chicago100,1693
chicago111,chicago106,1202
chicago111,chicago108,3682
chicago111,chicago109,3544
chicago111,chicago110,919
chicago111,chicago111,0
chicago111,chicago112,2576
chicago111,chicago113,3321
chicago111,chicago114,6608
chicago111,chicago115,5771
chicago111,chicago116,5014
chicago111,chicago117,5966
chicago111,chicago118,1952
chicago111,chicago119,3760
chicago111,chicago120,5911
chicago111,chicago121,14665
chicago111,chicago122,4884
chicago111,chicago123,6135
chicago111,chicago124,7662
chicago111,chicago126,2508
chicago111,chicago127,4337
chicago111,chicago128,3403
chicago111,chicago129,6334
chicago111,chicago13,5621
chicago111,chicago130,3675
chicago111,chicago131,6515
chicago111,chicago132,6844
chicago111,chicago134,3179
chicago111,chicago135,5659
chicago111,chicago136,5206
chicago111,chicago137,5066
chicago111,chicago138,1404
chicago111,chicago14,5547
chicago111,chicago140,1202
chicago111,chicago141,2699
chicago111,chicago143,3513
chicago111,chicago144,3732
chicago111,chicago146,4155
chicago111,chicago147,8848
chicago111,chicago148,10943
chicago111,chicago149,10290
chicago111,chicago15,6015
chicago111,chicago150,9210
chicago111,chicago152,5073
chicago111,chicago153,5648
chicago111,chicago154,6054
chicago111,chicago156,5321
chicago111,chicago157,5603
chicago111,chicago158,4426
chicago111,chicago159,4963
chicago111,chicago16,3812
chicago111,chicago160,5339
chicago111,chicago162,6175
chicago111,chicago163,5557
chicago111,chicago164,2179
chicago111,chicago165,6938
chicago111,chicago166,5291
chicago111,chicago167,8307
chicago111,chicago168,4903
chicago111,chicago169,2975
chicago111,chicago17,3325
chicago111,chicago170,4965
chicago111,chicago171,6111
chicago111,chicago173,1613
chicago111,chicago174,2318
chicago111,chicago175,3692
chicago111,chicago176,1557
chicago111,chicago177,5190
chicago111,chicago178,5915
chicago111,chicago179,11662
chicago111,chicago181,982
chicago111,chicago183,3563
chicago111,chicago184,8292
chicago111,chicago185,5471
chicago111,chicago186,3014
chicago111,chicago188,4569
chicago111,chicago19,5047
chicago111,chicago190,4890
chicago111,chicago191,2309
chicago111,chicago192,2399
chicago111,chicago193,7080
chicago111,chicago194,2136
chicago111,chicago195,3035
chicago111,chicago196,1940
chicago111,chicago197,2910
chicago111,chicago198,2578
chicago111,chicago199,1356
chicago111,chicago20,2825
chicago111,chicago200,13141
chicago111,chicago201,12049
chicago111,chicago202,5269
chicago111,chicago203,8547
chicago111,chicago204,14920
chicago111,chicago205,7020
chicago111,chicago206,6413
chicago111,chicago207,6891
chicago111,chicago208,6993
chicago111,chicago209,5829
chicago111,chicago21,3966
chicago111,chicago210,2915
chicago111,chicago211,1439
chicago111,chicago212,656
chicago111,chicago213,4532
chicago111,chicago214,3906
chicago111,chicago215,4638
chicago111,chicago216,5745
chicago111,chicago217,2687
chicago111,chicago218,5964
chicago111,chicago219,4639
chicago111,chicago22,4590
chicago111,chicago220,4907
chicago111,chicago222,5695
chicago111,chicago223,3615
chicago111,chicago224,2780
chicago111,chicago225,4265
